STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
784390,99999, 20020404,   85.1,10,   69.7,10, 9999.9, 0, 9999.9, 0,   6.5,10,   9.3,10,  14.0, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020405,   82.3,12,   73.2,12, 9999.9, 0, 9999.9, 0,   6.7,12,   7.4,12,  13.0, 999.9,   86.0*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020406,   83.8,12,   70.1,12, 9999.9, 0, 9999.9, 0,   7.0,12,   7.8,12,  14.0, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020407,   83.6,12,   69.1,12, 9999.9, 0, 9999.9, 0,   7.1,12,   6.0,12,   9.9, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020408,   83.5,12,   66.5,12, 9999.9, 0, 9999.9, 0,   6.9,12,   5.6,12,   9.9, 999.9,   89.6*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 20020409,   84.3,11,   65.0,11, 9999.9, 0, 9999.9, 0,   7.3,11,   9.0,11,  12.0, 999.9,   89.6 ,  71.2 , 0.00I,999.9, 000000,
784390,99999, 20020410,   82.8,12,   62.8,12, 9999.9, 0, 9999.9, 0,   7.2,12,   7.0,12,   9.9, 999.9,   87.8 ,  70.9 , 0.00I,999.9, 000000,
784390,99999, 20020411,   81.7,11,   64.9,11, 9999.9, 0, 9999.9, 0,   7.0,11,   6.6,11,  14.0, 999.9,   88.7 ,  65.8 , 0.00I,999.9, 000000,
784390,99999, 20020412,   83.0,12,   63.1,12, 9999.9, 0, 9999.9, 0,   7.3,12,   8.7,12,  15.9, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020413,   82.9,11,   67.5,11, 9999.9, 0, 9999.9, 0,   6.9,11,   6.2,11,  12.0, 999.9,   86.0*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020414,   82.6,11,   68.7,11, 9999.9, 0, 9999.9, 0,   6.7,11,  10.6,11,  15.0, 999.9,   86.0*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020415,   83.1,11,   68.2,11, 9999.9, 0, 9999.9, 0,   7.0,11,   7.8,11,  12.0, 999.9,   86.0*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020416,   85.7,12,   68.0,12, 9999.9, 0, 9999.9, 0,   6.5,12,  10.5,12,  15.9, 999.9,   91.4*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020417,   80.7,11,   71.0,11, 9999.9, 0, 9999.9, 0,   5.6,11,   8.5,11,  15.9, 999.9,   87.8*,  71.6*,99.99 ,999.9, 010010,
784390,99999, 20020418,   81.9,10,   70.3,10, 9999.9, 0, 9999.9, 0,   7.0,10,   5.6,10,  12.0, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020419,   81.3,10,   68.4,10, 9999.9, 0, 9999.9, 0,   7.4,10,   5.7,10,   9.9, 999.9,   87.8 ,  66.6 , 0.00I,999.9, 000000,
784390,99999, 20020420,   77.8, 9,   69.6, 9, 9999.9, 0, 9999.9, 0,   7.1, 9,   4.2, 9,   8.0, 999.9,   82.4*,  71.6*, 0.00I,999.9, 000000,
784390,99999, 20020421,   82.8,12,   70.3,12, 9999.9, 0, 9999.9, 0,   7.5,12,   7.8,12,  14.0, 999.9,   89.6*,  71.6*, 0.00I,999.9, 000000,
784390,99999, 20020422,   83.2,12,   72.5,12, 9999.9, 0, 9999.9, 0,   7.0,12,   6.8,12,   8.9, 999.9,   87.8*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020423,   84.5,12,   72.2,12, 9999.9, 0, 9999.9, 0,   6.8,12,   6.2,12,  12.0, 999.9,   87.8*,  78.8*, 0.00I,999.9, 000010,
784390,99999, 20020424,   82.6,12,   72.3,12, 9999.9, 0, 9999.9, 0,   6.8,12,   6.5,12,  12.0, 999.9,   87.8*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 20020425,   83.5,12,   73.0,12, 9999.9, 0, 9999.9, 0,   6.6,12,   5.6,12,   9.9, 999.9,   86.0*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020426,   84.0,12,   70.7,12, 9999.9, 0, 9999.9, 0,   6.9,12,   6.0,12,  12.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020427,   84.5,12,   70.7,12, 9999.9, 0, 9999.9, 0,   6.9,12,   8.9,12,  12.0, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020428,   83.9,11,   71.6,11, 9999.9, 0, 9999.9, 0,   7.0,11,   9.0,11,  14.0, 999.9,   91.4*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020429,   82.8,10,   71.1,10, 9999.9, 0, 9999.9, 0,   6.9,10,   6.0,10,  12.0, 999.9,   86.0*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020430,   84.7,10,   70.9,10, 9999.9, 0, 9999.9, 0,   6.6,10,   6.0,10,   9.9, 999.9,   87.8*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020501,   85.2,11,   71.4,11, 9999.9, 0, 9999.9, 0,   5.9,11,   8.1,11,  13.0, 999.9,   89.6*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020502,   85.5,12,   71.9,12, 9999.9, 0, 9999.9, 0,   5.8,12,   9.0,12,  12.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020503,   86.5,11,   70.5,11, 9999.9, 0, 9999.9, 0,   6.7,11,  17.2,11, 999.9, 999.9,   91.4*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020504,   86.7,11,   67.8,11, 9999.9, 0, 9999.9, 0,   7.3,11,  13.6,11,  15.9,  20.0,   91.4*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020505,   86.2,11,   68.8,11, 9999.9, 0, 9999.9, 0,   6.9,11,   8.5,11,  14.0,  20.0,   91.4*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020506,   86.1,12,   67.6,12, 9999.9, 0, 9999.9, 0,   7.1,12,  10.7,12,  15.9,  20.0,   91.4*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020507,   86.4,12,   69.5,12, 9999.9, 0, 9999.9, 0,   6.6,12,   9.1,12,  14.0,  20.0,   91.4 ,  71.2 , 0.00I,999.9, 000000,
784390,99999, 20020508,   83.1,10,   72.4,10, 9999.9, 0, 9999.9, 0,   6.8,10,   7.2,10,   9.9, 999.9,   86.0*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020509,   84.2,11,   70.0,11, 9999.9, 0, 9999.9, 0,   6.6,11,   9.1,11,  14.0, 999.9,   89.6*,  73.4*, 0.00I,999.9, 000000,
784390,99999, 20020510,   85.4,12,   66.5,12, 9999.9, 0, 9999.9, 0,   6.9,12,  11.0,12,  15.9, 999.9,   91.4*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020511,   87.5,12,   67.6,12, 9999.9, 0, 9999.9, 0,   7.0,12,  11.4,12,  15.9,  23.9,   91.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020512,   86.5, 8,   69.3, 8, 9999.9, 0, 9999.9, 0,   7.0, 8,  10.5, 8,  15.9,  23.9,   91.4*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020513,   85.6,10,   67.5,10, 9999.9, 0, 9999.9, 0,   6.7,10,  14.5, 9,  15.9, 999.9,   93.6 ,  74.3 , 0.00I,999.9, 000000,
784390,99999, 20020514,   86.4,10,   71.2,10, 9999.9, 0, 9999.9, 0,   6.2,10,   8.9,10,  12.0, 999.9,   91.4*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020515,   86.3,11,   70.8,11, 9999.9, 0, 9999.9, 0,   6.5,11,  12.2,11,  18.1,  20.0,   91.4*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020516,   87.2,11,   71.8,11, 9999.9, 0, 9999.9, 0,   6.8,11,   9.1,11,  15.0, 999.9,   92.5 ,  76.6 , 0.00I,999.9, 000000,
784390,99999, 20020517,   87.3,11,   70.0,11, 9999.9, 0, 9999.9, 0,   6.8,11,  10.5,11,  18.1,  23.9,   91.8 ,  75.6 , 0.00I,999.9, 000000,
784390,99999, 20020518,   84.7,20,   70.0,20, 9999.9, 0, 9999.9, 0,   5.9,19,  10.9,20,  15.9,  20.0,   91.4*,  78.8*,99.99 ,999.9, 010000,
784390,99999, 20020519,   87.8,12,   70.1,12, 9999.9, 0, 9999.9, 0,   4.7, 8,  15.8,12,  20.0,  29.9,   91.4*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020520,   88.9,12,   70.7,12, 9999.9, 0, 9999.9, 0,   5.0,11,  17.7,12,  20.0,  29.9,   93.2*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020521,   87.8,11,   70.9,11, 9999.9, 0, 9999.9, 0,   5.3,11,  12.5,11,  15.0,  29.9,   93.2*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020522,   89.3,11,   67.3,11, 9999.9, 0, 9999.9, 0,   5.3,11,  13.9,11,  15.9,  26.0,   93.2*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020523,   87.1,10,   71.2, 9, 9999.9, 0, 9999.9, 0,   5.3, 6,  12.0, 9,  15.0,  25.1,   91.4*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020524,   82.5,11,   73.5,11, 9999.9, 0, 9999.9, 0,   5.6,11,  10.6,11,  14.0,  20.0,   86.0*,  78.8*,99.99 ,999.9, 010000,
784390,99999, 20020525,   83.3,10,   71.2,10, 9999.9, 0, 9999.9, 0,   3.9, 5,  10.3,10,  15.0,  20.0,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020526,   83.7,11,   71.3,11, 9999.9, 0, 9999.9, 0,   4.5, 7,  10.7,11,  18.1,  20.0,   87.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020527,   83.1,12,   69.9,12, 9999.9, 0, 9999.9, 0,   6.0,12,   9.9,12,  14.0,  23.9,   86.0*,  78.4*, 0.00I,999.9, 000000,
784390,99999, 20020528,   84.4,11,   71.9,11, 9999.9, 0, 9999.9, 0,   7.2,11,   8.2,11,  12.0,  23.9,   89.6 ,  74.3 , 0.00I,999.9, 000000,
784390,99999, 20020529,   83.3,11,   70.1,11, 9999.9, 0, 9999.9, 0,   5.6,11,  11.2,10,  14.0,  20.0,   87.8*,  80.6*,99.99 ,999.9, 010000,
784390,99999, 20020530,   76.2,11,   73.4,11, 9999.9, 0, 9999.9, 0,   3.9,11,   4.5,11,   8.0, 999.9,   78.8*,  75.2*,99.99 ,999.9, 010000,
784390,99999, 20020531,   83.3, 8,   73.4, 8, 9999.9, 0, 9999.9, 0,   6.8, 8,  11.1, 8,  15.0,  20.0,   86.0*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020601,   85.7,11,   74.5,11, 9999.9, 0, 9999.9, 0,   6.3,11,   5.7,11,   8.0, 999.9,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020602,   86.5,12,   74.8,12, 9999.9, 0, 9999.9, 0,   7.0,12,   6.2,12,   9.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020603,   85.7,12,   75.1,12, 9999.9, 0, 9999.9, 0,   6.6,12,   8.3,12,  13.0, 999.9,   92.3 ,  76.1 ,99.99 ,999.9, 010000,
784390,99999, 20020604,   85.6,12,   74.4,12, 9999.9, 0, 9999.9, 0,   6.3,12,   6.8,12,  14.0, 999.9,   90.7 ,  74.5 , 0.00I,999.9, 000000,
784390,99999, 20020605,   84.8,13,   73.2,13, 9999.9, 0, 9999.9, 0,   6.9,13,   7.7,13,  14.0,  20.0,   90.5 ,  76.1 , 0.00I,999.9, 000000,
784390,99999, 20020606,   80.6,10,   74.0,10, 9999.9, 0, 9999.9, 0,   4.9,10,   6.2,10,  15.5, 999.9,   87.8 ,  73.4 ,99.99 ,999.9, 010000,
784390,99999, 20020607,   82.6,10,   73.8,10, 9999.9, 0, 9999.9, 0,   7.0,10,   9.9,10,  15.0,  20.0,   90.5 ,  70.7 ,99.99 ,999.9, 010000,
784390,99999, 20020608,   85.5,12,   74.0,12, 9999.9, 0, 9999.9, 0,   5.9,12,  11.2,12,  15.9,  22.0,   90.5 ,  74.1 , 0.00I,999.9, 000000,
784390,99999, 20020609,   85.0, 9,   72.6, 9, 9999.9, 0, 9999.9, 0,   6.7, 8,  12.2, 9,  18.1,  35.0,   89.6*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020610,   87.4,13,   65.7,13, 9999.9, 0, 9999.9, 0,   3.7, 4,  13.3,13,  20.0,  25.1,   91.4*,  81.3*, 0.00I,999.9, 000000,
784390,99999, 20020611,   87.8,11,   68.4,11, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.3,11,  15.0,  25.1,   91.4 ,  75.2 , 0.00I,999.9, 000000,
784390,99999, 20020612,   87.8,10,   68.9,10, 9999.9, 0, 9999.9, 0,   5.0, 7,  11.7,10,  15.0,  23.9,   91.4*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020613,   88.4,10,   72.1,10, 9999.9, 0, 9999.9, 0,   6.1,10,   8.7,10,  13.0, 999.9,   93.2*,  82.4*,99.99 ,999.9, 010000,
784390,99999, 20020614,   89.0,10,   71.3,10, 9999.9, 0, 9999.9, 0,   6.5,10,  13.5,10,  18.1,  20.0,   93.2*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020615,   89.1,11,   71.1,11, 9999.9, 0, 9999.9, 0,   6.6,11,  12.1,11,  18.1,  23.9,   93.2*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020616,   89.9,12,   67.2,12, 9999.9, 0, 9999.9, 0,   6.3,12,  11.6,12,  18.1,  23.9,   95.0*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020617,   90.7,11,   68.0,11, 9999.9, 0, 9999.9, 0,   6.5,11,  12.5,11,  18.1,  23.9,   95.4 ,  77.4 , 0.00I,999.9, 000000,
784390,99999, 20020620,   89.1,11,   69.6,11, 9999.9, 0, 9999.9, 0,   6.6,11,  10.2,11,  12.0,  23.9,   95.0*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020621,   89.4,10,   68.9,10, 9999.9, 0, 9999.9, 0,   7.0,10,  12.0,10,  18.1,  23.9,   93.2*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020622,   89.6,12,   69.3,12, 9999.9, 0, 9999.9, 0,   5.7,12,  15.4,12,  25.1,  28.0,   95.0*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020623,   89.9,12,   67.3,12, 9999.9, 0, 9999.9, 0,   6.3,11,  13.1,12,  18.1,  25.1,   95.0*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020624,   89.0,13,   69.0,13, 9999.9, 0, 9999.9, 0,   6.1,13,   9.1,13,  14.0, 999.9,   95.0*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020625,   91.1,11,   67.5,11, 9999.9, 0, 9999.9, 0,   2.5,10,  12.8,11,  15.9,  25.1,   95.0*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020626,   89.8, 8,   70.5, 8, 9999.9, 0, 9999.9, 0,   4.3, 5,   9.7, 8,  14.0,  20.0,   96.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020627,   89.0,12,   69.7,12, 9999.9, 0, 9999.9, 0,   5.7,12,  12.1,12,  18.1, 999.9,   95.0*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020628,   90.5,12,   67.6,12, 9999.9, 0, 9999.9, 0,   6.6,12,  11.5,12,  14.0,  23.9,   96.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020629,   90.0,13,   69.8,13, 9999.9, 0, 9999.9, 0,   5.5,11,  10.6,13,  15.9,  23.9,   96.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020630,   90.4,13,   69.8,13, 9999.9, 0, 9999.9, 0,   3.1, 9,   9.7,13,  12.0,  23.9,   96.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020701,   91.4, 4,   68.0, 4, 9999.9, 0, 9999.9, 0,   4.7, 4,   9.7, 4,  12.0,  23.9,   96.8*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020702,   89.9,12,   67.8,12, 9999.9, 0, 9999.9, 0,   6.5,12,  12.2,12,  20.0,  25.1,   95.0*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020703,   90.4,13,   67.3,13, 9999.9, 0, 9999.9, 0,   6.5,13,  14.2,13,  20.0, 999.9,   96.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020704,   90.7, 8,   68.7, 8, 9999.9, 0, 9999.9, 0,   5.4, 8,  14.7, 8,  22.0,  23.9,   95.0*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020705,   89.4,11,   71.1,11, 9999.9, 0, 9999.9, 0,   5.2,11,  11.2,11,  18.1,  20.0,   96.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020706,   84.1,14,   72.8,14, 9999.9, 0, 9999.9, 0,   4.6,14,   6.1,14,   9.9, 999.9,   93.2*,  75.2*,99.99 ,999.9, 010010,
784390,99999, 20020707,   87.8,10,   70.0,10, 9999.9, 0, 9999.9, 0,   6.5,10,   7.7,10,  12.0, 999.9,   93.2*,  80.6*, 0.00I,999.9, 000010,
784390,99999, 20020708,   89.6,12,   70.2,12, 9999.9, 0, 9999.9, 0,   7.0,12,  11.6,12,  18.1,  20.0,   95.9 ,  77.0 , 0.00I,999.9, 000000,
784390,99999, 20020709,   89.3,11,   70.6,11, 9999.9, 0, 9999.9, 0,   6.0,11,  12.7,11,  18.1, 999.9,   96.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020710,   92.8, 8,   68.9, 8, 9999.9, 0, 9999.9, 0,   6.1, 8,  10.9, 8,  15.0, 999.9,   96.8*,  87.8*, 0.00I,999.9, 000000,
784390,99999, 20020711,   89.4,11,   69.3,11, 9999.9, 0, 9999.9, 0,   6.3,11,   9.2,11,  12.0, 999.9,   95.0*,  82.4*, 0.00I,999.9, 000010,
784390,99999, 20020712,   90.2,12,   68.4,12, 9999.9, 0, 9999.9, 0,   6.6,12,   6.5,12,  12.0, 999.9,   95.0*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020713,   90.8,12,   71.1,12, 9999.9, 0, 9999.9, 0,   6.1,12,  10.1,12,  15.0, 999.9,   96.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020714,   92.2,11,   66.9,11, 9999.9, 0, 9999.9, 0,   6.4,11,  12.4,11,  18.1,  23.9,   98.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020715,   88.9,10,   69.4,10, 9999.9, 0, 9999.9, 0,   6.2,10,  13.3,10,  22.0, 999.9,   96.8*,  82.4*,99.99 ,999.9, 010000,
784390,99999, 20020716,   88.9,13,   69.2,13, 9999.9, 0, 9999.9, 0,   6.3,13,  10.7,13,  15.9, 999.9,   96.8*,  71.6*, 0.00I,999.9, 000000,
784390,99999, 20020717,   83.9,11,   69.5,11, 9999.9, 0, 9999.9, 0,   6.6,11,  10.1,11,  18.1,  20.0,   91.4*,  75.2*, 0.00I,999.9, 000000,
784390,99999, 20020718,   88.5,13,   69.4,13, 9999.9, 0, 9999.9, 0,   6.4,13,   7.5,13,  12.0, 999.9,   95.0*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020719,   90.1,11,   71.7,11, 9999.9, 0, 9999.9, 0,   5.8,10,   8.0,11,  14.0, 999.9,   96.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020720,   89.5,12,   68.9,12, 9999.9, 0, 9999.9, 0,   5.9,12,  12.0,12,  18.1, 999.9,   96.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020721,   90.3,11,   71.8,11, 9999.9, 0, 9999.9, 0,   5.2,10,  11.6,11,  15.9,  20.0,   95.0*,  82.4*,99.99 ,999.9, 010010,
784390,99999, 20020722,   87.6,11,   71.4,11, 9999.9, 0, 9999.9, 0,   5.9,11,   6.8,11,  14.0, 999.9,   95.0*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020723,   90.7,13,   68.3,13, 9999.9, 0, 9999.9, 0,   7.0,13,  10.0,13,  15.0,  20.0,   96.8*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020724,   89.8, 9,   71.4, 9, 9999.9, 0, 9999.9, 0,   6.2, 9,   5.8, 9,   9.9, 999.9,   98.6*,  80.6*, 0.00I,999.9, 000010,
784390,99999, 20020725,   92.1,10,   69.3,10, 9999.9, 0, 9999.9, 0,   5.1, 9,   8.9,10,  14.0,  25.1,   98.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020726,   91.2,12,   71.0,12, 9999.9, 0, 9999.9, 0,   5.7,12,  11.9,12,  18.1, 999.9,   98.6*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020727,   90.4, 9,   71.0, 9, 9999.9, 0, 9999.9, 0,   5.1, 8,  10.9, 9,  13.0, 999.9,   95.0*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020728,   87.4,12,   72.5,12, 9999.9, 0, 9999.9, 0,   6.4,12,   6.7,12,  12.0, 999.9,   93.2*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020729,   93.0, 9,   70.6, 9, 9999.9, 0, 9999.9, 0,   7.0, 9,  12.2, 9,  15.9,  25.1,   98.6*,  84.2*, 0.00I,999.9, 000000,
784390,99999, 20020730,   89.8,11,   72.3,11, 9999.9, 0, 9999.9, 0,   5.9,11,   6.4,11,   8.9, 999.9,   96.8*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020731,   90.0,11,   74.5,11, 9999.9, 0, 9999.9, 0,   5.9,11,   6.1,11,   9.9,  20.0,   95.0*,  84.2*, 0.00I,999.9, 000000,
784390,99999, 20020801,   85.5,11,   73.9,11, 9999.9, 0, 9999.9, 0,   6.7,11,   4.0,11,   9.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020802,   88.1,11,   73.9,11, 9999.9, 0, 9999.9, 0,   5.9,11,   7.9,11,  12.0, 999.9,   95.0*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020803,   89.8,11,   71.7,11, 9999.9, 0, 9999.9, 0,   5.1, 9,   8.3,11,  14.0, 999.9,   95.0*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020804,   88.6,12,   72.2,12, 9999.9, 0, 9999.9, 0,   5.6,12,   7.4,12,  12.0, 999.9,   93.2*,  80.6*, 0.00I,999.9, 000010,
784390,99999, 20020805,   88.7,11,   73.6,11, 9999.9, 0, 9999.9, 0,   5.4,11,   7.7,11,   9.9, 999.9,   91.4*,  84.2*, 0.00I,999.9, 000000,
784390,99999, 20020806,   87.3,11,   74.5,11, 9999.9, 0, 9999.9, 0,   6.4,11,   5.6,11,   9.9, 999.9,   93.2*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020807,   90.1,12,   70.8,12, 9999.9, 0, 9999.9, 0,   7.0,12,  12.8,12,  20.0,  25.1,   95.0*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020808,   89.2,12,   71.2,12, 9999.9, 0, 9999.9, 0,   6.2,12,  10.8,12,  18.1,  25.1,   95.0*,  80.6*,99.99 ,999.9, 010010,
784390,99999, 20020809,   89.4,10,   71.4,10, 9999.9, 0, 9999.9, 0,   6.6,10,   6.6,10,   9.9,  12.0,   95.0*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020810,   87.6, 5,   70.9, 5, 9999.9, 0, 9999.9, 0,   6.0, 5,   5.8, 5,  12.0, 999.9,   96.1 ,  73.8 , 0.00I,999.9, 000000,
784390,99999, 20020812,   89.6, 4,   72.9, 4, 9999.9, 0, 9999.9, 0,   5.9, 4,   9.4, 4,   9.9, 999.9,   95.0*,  77.0*,99.99 ,999.9, 010010,
784390,99999, 20020813,   88.9, 8,   71.6, 8, 9999.9, 0, 9999.9, 0,   6.6, 8,  10.2, 8,  18.1,  20.0,   96.8*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020814,   86.4, 5,   71.2, 5, 9999.9, 0, 9999.9, 0,   6.7, 5,  14.8, 5,  18.1, 999.9,   91.4*,  78.8*, 0.00I,999.9, 000000,
784390,99999, 20020815,   90.0,10,   68.4,10, 9999.9, 0, 9999.9, 0,   7.0,10,  12.3,10,  15.0,  25.1,   93.2*,  84.2*, 0.00I,999.9, 000000,
784390,99999, 20020816,   92.6, 9,   69.2, 9, 9999.9, 0, 9999.9, 0,   5.8, 7,  15.4, 9,  22.0,  28.0,   96.8*,  86.0*, 0.00I,999.9, 000000,
784390,99999, 20020817,   92.1, 8,   71.1, 8, 9999.9, 0, 9999.9, 0,   5.6, 8,   9.0, 8,  13.0, 999.9,   96.8*,  86.0*, 0.00I,999.9, 000000,
784390,99999, 20020818,   85.6, 9,   74.6, 9, 9999.9, 0, 9999.9, 0,   6.2, 9,   3.5, 9,   6.0, 999.9,   89.6*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020819,   89.6, 8,   71.2, 8, 9999.9, 0, 9999.9, 0,   7.0, 8,  10.6, 8,  18.1, 999.9,   93.2*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020820,   88.2, 8,   68.7, 8, 9999.9, 0, 9999.9, 0,   6.3, 8,  13.7, 8,  20.0,  25.1,   93.2*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020821,   93.6, 5,   69.8, 5, 9999.9, 0, 9999.9, 0,   7.0, 5,  11.3, 5,  15.0,  20.0,   96.8*,  91.4*, 0.00I,999.9, 000000,
784390,99999, 20020823,   90.9, 7,   68.5, 7, 9999.9, 0, 9999.9, 0,   7.0, 7,   9.4, 7,  13.0, 999.9,   95.0*,  86.0*, 0.00I,999.9, 000000,
784390,99999, 20020824,   89.1, 7,   72.1, 7, 9999.9, 0, 9999.9, 0,   6.6, 7,   6.2, 7,  11.1, 999.9,   95.0*,  84.2*, 0.00I,999.9, 000000,
784390,99999, 20020825,   87.3, 7,   74.9, 7, 9999.9, 0, 9999.9, 0,   6.8, 7,   7.0, 7,  12.0, 999.9,   91.4*,  82.4*, 0.00I,999.9, 000000,
784390,99999, 20020826,   90.0,10,   73.2,10, 9999.9, 0, 9999.9, 0,   6.7,10,  10.9,10,  15.0, 999.9,   95.0*,  84.2*, 0.00I,999.9, 000000,
784390,99999, 20020827,   87.2, 6,   71.3, 6, 9999.9, 0, 9999.9, 0,   5.6, 6,   7.5, 6,  12.0, 999.9,   91.4*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020828,   88.1, 7,   71.9, 7, 9999.9, 0, 9999.9, 0,   4.9, 6,   6.8, 6,  12.0,  23.9,   95.0*,  82.4*,99.99 ,999.9, 010000,
784390,99999, 20020829,   86.0, 7,   73.1, 7, 9999.9, 0, 9999.9, 0,   6.3, 7,   8.4, 7,  12.0, 999.9,   91.4*,  77.0*, 0.00I,999.9, 000000,
784390,99999, 20020830,   88.1, 6,   72.8, 6, 9999.9, 0, 9999.9, 0,   6.5, 6,   8.6, 6,  13.0, 999.9,   93.2*,  80.6*, 0.00I,999.9, 000000,
784390,99999, 20020831,   84.2, 5,   71.6, 5, 9999.9, 0, 9999.9, 0,   6.4, 5,   9.1, 5,   9.9, 999.9,   89.6*,  77.0*, 0.00I,999.9, 000000,
